tramite_tipo;ID_Denuncia;tramite_fecha;fecha_inscripcion_inicial;registro_seccional_codigo;registro_seccional_descripcion;registro_seccional_provincia;automotor_origen;automotor_anio_modelo;automotor_tipo_codigo;automotor_tipo_descripcion;automotor_marca_codigo;automotor_marca_descripcion;automotor_modelo_codigo;automotor_modelo_descripcion;automotor_uso_codigo;automotor_uso_descripcion;titular_tipo_persona;titular_domicilio_localidad;titular_domicilio_provincia;titular_genero;titular_anio_nacimiento;titular_pais_nacimiento;titular_porcentaje_titularidad;titular_domicilio_provincia_id;titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO;DEN-7545;8/1/2024;13/5/2003;1298;TRENQUE LAUQUEN Nº 2;Buenos Aires;Protocolo 21;2003;11;PICK UP;024;CHEVROLET;346;S10 2.8STD T.INTERC 4X4(CAB.DOB);1;Privado;Física;TRENQUE LAUQUEN;BUENOS AIRES;No identificado;1973;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-12948;30/1/2024;18/8/1988;4037;CORDOBA;Córdoba;Nacional;1988;11;SEDAN;17;FIAT;50;SPAZIO TR;1;Privado;Física;CORDOBA;CORDOBA;Femenino;1939;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-7745;22/1/2024;8/11/2002;2038;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2002;11;PICK UP;102;NISSAN;04;DOBLE CABINA DIESEL 2.7;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1965;PARAGUAY;100;2;PRY
DENUNCIA DE ROBO O HURTO;DEN-5680;19/1/2024;1/7/2008;1303;ITUZAINGO;Buenos Aires;Protocolo 21;2008;11;PICK UP;136;VOLKSWAGEN;238;SAVEIRO 1.9SD;1;Privado;Física;VILLA UDAONDO;BUENOS AIRES;No identificado;1970;PARAGUAY;100;6;PRY
DENUNCIA DE ROBO O HURTO;DEN-10021;30/1/2024;23/8/1996;21015;ROSARIO;Santa Fe;Nacional;1996;11;SEDAN;17;FIAT;66;VIVACE CL;1;Privado;Física;ROSARIO;SANTA FE;Femenino;1989;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-6544;8/1/2024;7/2/2006;1305;HURLINGHAM;Buenos Aires;Protocolo 21;2006;11;PICK UP;024;CHEVROLET;389;S10 2.8TDI DLX 4X2 CAB. DOBLE;1;Privado;Física;VILLA TESEI;BUENOS AIRES;Femenino;1988;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6871;22/1/2024;31/3/2005;21023;SANTA FE;Santa Fe;Protocolo 21;2005;11;PICK UP;102;NISSAN;363;FRONTIER 4X4 XE 2.8TD(CAB.DOB);1;Privado;Física;SAUCE VIEJO;SANTA FE;Masculino;1968;ARGENTINA;50;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-7423;25/1/2024;29/9/2003;13030;MENDOZA;Mendoza;Protocolo 21;2003;11;PICK UP;102;NISSAN;362;FRONTIER 4X2 SE 2.8TD (CAB DOB);1;Privado;Física;SAN JOSE;MENDOZA;Femenino;1988;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-9800;19/1/2024;21/3/1997;1269;LA MATANZA;Buenos Aires;Protocolo 21;1997;11;PICK UP;047;FORD;180;F-100 DIESEL;1;Privado;Física;LA TABLADA;BUENOS AIRES;Masculino;1970;PARAGUAY;100;6;PRY
DENUNCIA DE ROBO O HURTO;DEN-10171;17/1/2024;13/3/1996;4062;CORDOBA;Córdoba;Nacional;1996;11;SEDAN;17;FIAT;52;SPAZIO TRD;1;Privado;Física;CORDOBA;CORDOBA;Femenino;1975;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-6943;15/1/2024;11/1/2005;1278;ZARATE;Buenos Aires;Protocolo 21;2005;11;PICK UP;024;CHEVROLET;323;S10 2.8 T.I. (CABINA DOBLE);1;Privado;Física;ZARATE;BUENOS AIRES;Masculino;1996;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9815;3/1/2024;18/2/1997;13031;MAIPU;Mendoza;Protocolo 21;1997;11;PICK UP;047;FORD;180;F-100 DIESEL;1;Privado;Física;LUZURIAGA;MENDOZA;Masculino;1962;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-9677;4/1/2024;7/7/1997;21022;SAN LORENZO;Santa Fe;Nacional;1997;11;SEDAN;17;FIAT;44;UNO S 3P 1.4;1;Privado;Física;GRANADERO BAIGORRIA;SANTA FE;Masculino;1997;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-8758;5/1/2024;13/1/2000;4006;CORDOBA;Córdoba;Nacional;2000;11;SEDAN;17;FIAT;46;UNO S (1.7D -3P);1;Privado;Física;CORDOBA;CORDOBA;Masculino;1959;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-10937;5/1/2024;25/1/1994;2036;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Nacional;1994;11;SEDAN;17;FIAT;50;SPAZIO TR;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1976;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-7346;22/1/2024;12/12/2003;13028;MENDOZA;Mendoza;Protocolo 21;2003;11;PICK UP;024;CHEVROLET;323;S10 2.8 T.I. (CABINA DOBLE);1;Privado;Física;GODOY CRUZ;MENDOZA;Masculino;1991;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-6590;22/1/2024;6/1/2006;2048;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2006;11;PICK UP;024;CHEVROLET;392;S10 2.8TDI STD 4X2 CAB.DOBLE;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1958;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-5928;11/1/2024;19/10/2007;4001;ALTA GRACIA;Córdoba;Protocolo 21;2007;11;PICK UP;024;CHEVROLET;413;S10 2.8TDI STD 4X2 ELECTRONIC CD;1;Privado;Física;VILLA DEL PRADO;CORDOBA;No identificado;1993;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-10282;17/1/2024;23/11/1995;13033;MAIPU;Mendoza;Nacional;1995;11;SEDAN;17;FIAT;50;SPAZIO TR;1;Privado;Física;MAIPÚ;MENDOZA;Masculino;1988;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-9036;2/1/2024;7/4/1999;2102;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;1999;11;PICK UP;047;FORD;462;F-100 XL;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1981;BOLIVIA;100;2;BOL
DENUNCIA DE ROBO O HURTO;DEN-10580;29/1/2024;10/2/1995;4059;CORDOBA;Córdoba;Nacional;1995;11;SEDAN;17;FIAT;66;VIVACE;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1953;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-7807;24/1/2024;9/9/2002;13001;MENDOZA;Mendoza;Protocolo 21;2002;11;PICK UP;024;CHEVROLET;329;S10 2.8 T.I. (CABINA SIMPLE);1;Privado;Física;LOS CORRALITOS;MENDOZA;Femenino;1994;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-10116;16/1/2024;6/5/1996;13010;MENDOZA;Mendoza;Nacional;1996;11;SEDAN;17;FIAT;66;VIVACE;1;Privado;Física;RODEO DE LA CRUZ;MENDOZA;Femenino;1975;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-8350;30/1/2024;21/3/2001;13022;GENERAL SAN MARTIN;Mendoza;Importado;2001;11;PICK UP;024;CHEVROLET;321;S10 2.8 DLX T.I. (CAB.DOB.);1;Privado;Física;JUNIN;MENDOZA;Masculino;1983;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-6659;10/1/2024;17/10/2005;2055;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2005;11;PICK UP;024;CHEVROLET;323;S10 2.8 T.I.CABINA DOBLE;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1983;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-10346;5/1/2024;8/9/1995;1246;LA PLATA;Buenos Aires;Nacional;1995;11;SEDAN;17;FIAT;66;VIVACE;1;Privado;Física;LA PLATA;BUENOS AIRES;Masculino;1976;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-7796;2/1/2024;29/8/2002;13001;MENDOZA;Mendoza;Nacional;2002;11;SEDAN;53;VOLKSWAGEN;EB;GOL 1.6 (0260) 212;1;Privado;Física;LOS CORRALITOS;MENDOZA;Masculino;1995;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-7157;26/1/2024;22/6/2004;13014;MENDOZA;Mendoza;Protocolo 21;2004;11;PICK UP;024;CHEVROLET;323;S10 2.8 T.I.(CABINA DOBLE);1;Privado;Física;VILLA NUEVA;MENDOZA;Masculino;1971;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-7412;17/1/2024;2/10/2003;13011;MENDOZA;Mendoza;Protocolo 21;2003;11;PICK UP;024;CHEVROLET;323;S10 2.8 T.I. (CABINA DOBLE);1;Privado;Física;GODOY CRUZ;MENDOZA;Masculino;1995;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-9100;3/1/2024;3/2/1999;13018;MENDOZA;Mendoza;Protocolo 21;1999;11;PICK UP;047;FORD;266;F-100 4X2;1;Privado;Física;VILLA NUEVA-B° LA BAJADA L-B6;MENDOZA;Masculino;1974;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-10301;26/1/2024;13/11/1995;13014;MENDOZA;Mendoza;Nacional;1995;11;SEDAN;17;FIAT;66;VIVACE;1;Privado;Física;CAPITAL;MENDOZA;Femenino;1979;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-10402;16/1/2024;25/7/1995;1255;LOMAS DE ZAMORA;Buenos Aires;Nacional;1995;11;SEDAN;17;FIAT;66;VIVACE;1;Privado;Física;TEMPERLEY;BUENOS AIRES;Masculino;1996;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4137;2/1/2024;4/9/2012;21059;ROSARIO;Santa Fe;Importado;2012;10;PICK UP;024;CHEVROLET;552;CAPTIVA LT 2.2 D M/T;1;Privado;Física;ROSARIO;SANTA FE;Masculino;1965;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-4624;9/1/2024;13/5/2011;1130;GENERAL RODRIGUEZ;Buenos Aires;Importado;2011;10;PICK UP;G89;CHERY;005;TIGGO 2.0I LUXURY;1;Privado;Física;GENERAL RODRIGUEZ;BUENOS AIRES;Masculino;1974;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-8544;29/1/2024;7/9/2000;1090;SAN MIGUEL;Buenos Aires;Importado;1997;10;PICK UP;151;JEEP;007;GRAND CHEROKEE LAREDO;1;Privado;Física;SAN MIGUEL;BUENOS AIRES;No identificado;1957;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4860;5/1/2024;15/9/2010;1215;SAN ISIDRO;Buenos Aires;Importado;2010;10;PICK UP;055;HONDA;882;CR-V EX;1;Privado;Física;MARTÃ­NEZ;BUENOS AIRES;Masculino;1953;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5830;16/1/2024;30/1/2008;1149;LA PLATA;Buenos Aires;Importado;2008;10;PICK UP;151;JEEP;042;GRAND CHEROKEE LAREDO CRD;1;Privado;Física;LA PLATA;BUENOS AIRES;Masculino;1988;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4387;8/1/2024;4/1/2012;1047;LANUS;Buenos Aires;Importado;2012;10;PICK UP;011;AUDI;159;Q5 2.0T FSI QUATTRO;1;Privado;Física;LANUS OESTE;BUENOS AIRES;No identificado;1977;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4394;16/1/2024;5/1/2012;1062;MERLO;Buenos Aires;Importado;2012;10;PICK UP;092;MERCEDES BENZ;952;GLK300 4MATIC;1;Privado;Física;PARQUE SAN MARTIN;BUENOS AIRES;No identificado;1978;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4739;11/1/2024;20/1/2011;1226;LA MATANZA;Buenos Aires;Importado;2011;10;PICK UP;058;HYUNDAI;212;TUCSON 2.0 4WD;1;Privado;Física;G. CATAN;BUENOS AIRES;Masculino;1989;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6432;25/1/2024;16/6/2006;1005;AVELLANEDA;Buenos Aires;Importado;2006;10;PICK UP;151;JEEP;042;GRAND CHEROKEE LAREDO CRD;1;Privado;Física;VILLA DOMÍNICO;BUENOS AIRES;No identificado;1979;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4749;4/1/2024;3/1/2011;1144;QUILMES;Buenos Aires;Importado;2011;10;PICK UP;092;MERCEDES BENZ;952;GLK300 4MATIC;1;Privado;Física;QUILMES;BUENOS AIRES;Masculino;1985;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3648;3/1/2024;7/1/2014;1086;SAN FERNANDO;Buenos Aires;Importado;2014;10;PICK UP;024;CHEVROLET;631;CHEVROLET TRACKER AWD LTZ+;1;Privado;Física;SAN FERNANDO;BUENOS AIRES;Masculino;1969;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5748;3/1/2024;8/4/2008;1128;SAN MIGUEL;Buenos Aires;Importado;2008;10;PICK UP;058;HYUNDAI;229;SANTA FE 2.2 4WD CRDI;1;Privado;Física;SAN MIGUEL;BUENOS AIRES;No identificado;2003;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3878;18/1/2024;6/6/2013;1047;LANUS;Buenos Aires;Importado;2013;10;PICK UP;011;AUDI;242;Q3 2.0 TFSI QUATTRO;1;Privado;Física;LANUS OESTE;BUENOS AIRES;Masculino;1963;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4995;16/1/2024;14/5/2010;1177;LOMAS DE ZAMORA;Buenos Aires;Importado;2010;10;PICK UP;011;AUDI;159;Q5 2.0T FSI QUATTRO;1;Privado;Física;LOMAS DE ZAMORA;BUENOS AIRES;Femenino;1980;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9476;31/1/2024;20/2/1998;1066;NECOCHEA;Buenos Aires;Importado;1998;10;PICK UP;130;TOYOTA;146;HILUX SW4;1;Privado;Física;QUEQUÉN;BUENOS AIRES;No identificado;1968;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6565;30/1/2024;8/2/2006;1303;ITUZAINGO;Buenos Aires;Importado;2006;10;PICK UP;151;JEEP;042;GRAND CHEROKEE LAREDO CRD;1;Privado;Física;BERAZATEGUI;BUENOS AIRES;Masculino;1988;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9391;22/1/2024;7/5/1998;20008;RIO GALLEGOS Nº 2;Santa Cruz;Importado;1998;10;PICK UP;127;SUZUKI;005;VITARA JLX  (TECHO DE METAL);1;Privado;Física;RIO GALLEGOS;SANTA CRUZ;Masculino;1997;ARGENTINA;100;78;ARG
DENUNCIA DE ROBO O HURTO;DEN-10569;25/1/2024;17/2/1995;8024;PARANA Nº 3;Entre Ríos;Protocolo 21;1995;10;PICK UP;061;ISUZU;001;RODEO UCS25GWF;1;Privado;Física;HASENKAMP;ENTRE RIOS;Femenino;1997;ARGENTINA;100;30;ARG
DENUNCIA DE ROBO O HURTO;DEN-6202;30/1/2024;6/2/2007;1256;TRES DE FEBRERO;Buenos Aires;Importado;2007;10;PICK UP;130;TOYOTA;122;RAV 4;1;Privado;Física;MARTIN CORONADO;BUENOS AIRES;Masculino;1979;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9496;2/1/2024;2/1/1998;13030;MENDOZA;Mendoza;Importado;1998;10;PICK UP;072;KIA;006;SPORTAGE DLX MR 4WD;1;Privado;Física;LUJÁN DE CUYO;MENDOZA;Masculino;1987;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-10880;19/1/2024;6/4/1994;1264;ADROGUE;Buenos Aires;Importado;1994;10;PICK UP;025;CHRYSLER;010;GRAND CHEROKEE;1;Privado;Física;LONGCHAMPS;BUENOS AIRES;Masculino;1977;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-2176;23/1/2024;7/2/2018;1269;LA MATANZA;Buenos Aires;Protocolo 21;2018;10;PICK UP;112;RENAULT;A65;DUSTER PH2 DAKAR 2.0 4X4;1;Privado;Física;VILLA MADERO;BUENOS AIRES;Masculino;1964;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5063;4/1/2024;23/2/2010;4007;CORDOBA;Córdoba;Importado;2010;10;PICK UP;102;NISSAN;526;X-TRAIL 2.5 6MT ACENTA;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1978;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-9295;18/1/2024;7/8/1998;13029;MENDOZA;Mendoza;Importado;1998;10;PICK UP;093;MITSUBISHI;086;MONTERO INTERCOOLER TURBO GLX;1;Privado;Física;GUAYMALLEN;MENDOZA;Femenino;1980;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-6531;25/1/2024;9/3/2006;13018;MENDOZA;Mendoza;Importado;2006;10;PICK UP;102;NISSAN;356;X-TRAIL;1;Privado;Física;GODOY CRUZ;MENDOZA;Masculino;1970;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-3517;25/1/2024;9/6/2014;13003;GENERAL SAN MARTIN;Mendoza;Importado;2014;10;PICK UP;102;NISSAN;611;X-TRAIL TEKNA XTRONIC CVT;1;Privado;Física;SAN MARTÍN;MENDOZA;Masculino;1990;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-8230;17/1/2024;6/7/2001;2034;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2001;10;PICK UP;024;CHEVROLET;331;BLAZER 2.8 DLX T.INTERCOOLER 4X4;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1987;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-6539;24/1/2024;28/2/2006;1300;SAN MIGUEL;Buenos Aires;Importado;2006;10;PICK UP;018;BMW;259;X5 3.0D;1;Privado;Física;LOMA HERMOSA;BUENOS AIRES;Masculino;1967;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6568;25/1/2024;31/1/2006;1303;ITUZAINGO;Buenos Aires;Importado;2006;10;PICK UP;055;HONDA;882;CR-V EX;1;Privado;Física;VILLA TESEI;BUENOS AIRES;Masculino;1982;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9258;29/1/2024;24/9/1998;1296;MAR DEL PLATA;Buenos Aires;Importado;1998;10;PICK UP;151;JEEP;026;GRAND CHEROKEE LIMITED TD;1;Privado;Física;MAR DEL PLATA;BUENOS AIRES;Masculino;1957;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3880;25/1/2024;11/6/2013;1286;LA PLATA;Buenos Aires;Importado;2013;10;PICK UP;112;RENAULT;841;KOLEOS 2.5L PRIVILEGE 4X4 AT F2;1;Privado;Física;VILLA ELISA;BUENOS AIRES;Masculino;1963;BRASIL;100;6;BRA
DENUNCIA DE ROBO O HURTO;DEN-8591;3/1/2024;26/6/2000;1269;LA MATANZA;Buenos Aires;Importado;2000;10;PICK UP;093;MITSUBISHI;368;MONTERO IO (5 PUERTAS);1;Privado;Física;SAN JUSTO;BUENOS AIRES;Masculino;1975;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4952;18/1/2024;28/6/2010;2027;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2010;10;PICK UP;072;KIA;231;SORENTO 2.2 CRDI AT;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1981;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-4892;2/1/2024;11/8/2010;1309;MERLO;Buenos Aires;Importado;2010;10;PICK UP;047;FORD;881;KUGA TITANIUM 2.5T AT 4X4 L;1;Privado;Física;CIUDAD DE LIBERTAD;BUENOS AIRES;No identificado;1990;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3884;11/1/2024;24/5/2013;2084;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2013;10;PICK UP;112;RENAULT;931;DUSTER LUXE 2.0 4X4 NAV;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1994;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-3680;17/1/2024;20/12/2013;6014;BARRANQUERAS;Chaco;Importado;2013;10;PICK UP;112;RENAULT;973;KOLEOS PH3 DYN. PLUS 4X4 MT;1;Privado;Física;BARRANQUERAS;CHACO;Femenino;1982;ARGENTINA;100;22;ARG
DENUNCIA DE ROBO O HURTO;DEN-3797;4/1/2024;12/8/2013;2064;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2013;10;PICK UP;024;CHEVROLET;553;CAPTIVA LTZ 2.2 D A/T;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1966;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-5596;15/1/2024;19/9/2008;1309;MERLO;Buenos Aires;Importado;2008;10;PICK UP;151;JEEP;048;COMPASS AÑO 2008;1;Privado;Física;MERLO;BUENOS AIRES;No identificado;1978;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4723;23/1/2024;17/2/2011;2026;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2011;10;PICK UP;011;AUDI;159;Q5 2.0T FSI QUATTRO;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1997;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-3425;18/1/2024;2/9/2014;2039;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2014;10;PICK UP;024;CHEVROLET;631;CHEVROLET TRACKER AWD LTZ+;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1968;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-4956;2/1/2024;8/6/2010;19006;VILLA MERCEDES;San Luis;Importado;2010;10;PICK UP;011;AUDI;159;Q5 2.0T FSI QUATTRO;1;Privado;Física;VILLA MERCEDES;SAN LUIS;Femenino;1956;ARGENTINA;100;74;ARG
DENUNCIA DE ROBO O HURTO;DEN-8462;10/1/2024;9/11/2000;2007;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2000;10;PICK UP;126;SUBARU;116;FORESTER AWD;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1991;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-5059;31/1/2024;26/3/2010;21048;SAN LORENZO;Santa Fe;Importado;2010;5;SEDAN;102;NISSAN;503;TIIDA 1.8 6MT VISIA;1;Privado;Física;PUJATO;SANTA FE;Masculino;1990;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-8567;29/1/2024;15/8/2000;21057;ROSARIO;Santa Fe;Importado;2000;5;SEDAN;047;FORD;492;FOCUS GHIA;1;Privado;Física;ROSARIO;SANTA FE;Masculino;1964;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-8593;2/1/2024;23/6/2000;21057;ROSARIO;Santa Fe;Protocolo 21;2000;5;SEDAN;112;RENAULT;454;CLIO RT 1.9 D;1;Privado;Física;ROSARIO;SANTA FE;Femenino;1985;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-7446;23/1/2024;4/9/2003;21053;SAN LORENZO;Santa Fe;Protocolo 21;2003;5;SEDAN;044;FIAT;571;PALIO SX 1.3 MPI;1;Privado;Física;ROLDAN;SANTA FE;Masculino;2003;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-5340;10/1/2024;28/5/2009;21054;ARROYO SECO;Santa Fe;Protocolo 21;2009;5;SEDAN;024;CHEVROLET;361;MERIVA GL 1.8;1;Privado;Física;PUEBLO ESTHER;SANTA FE;No identificado;1978;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-5390;25/1/2024;23/4/2009;21043;ROSARIO;Santa Fe;Protocolo 21;2009;5;SEDAN;112;RENAULT;712;SANDERO STEPWAY CONFORT 1.6 16V;1;Privado;Física;ROSARIO;SANTA FE;Masculino;1985;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-5670;2/1/2024;24/6/2008;21057;ROSARIO;Santa Fe;Protocolo 21;2008;5;SEDAN;024;CHEVROLET;420;VECTRA CD 2.4 A/T;1;Privado;Física;ROSARIO;SANTA FE;Masculino;2000;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-3931;15/1/2024;11/4/2013;23010;TUCUMAN;Tucumán;Protocolo 21;2013;5;SEDAN;044;FIAT;592;UNO FIRE 1242 MPI 8V;1;Privado;Física;SAN MIGUEL DE TUCUMÁN;TUCUMAN;Masculino;2000;ARGENTINA;100;90;ARG
DENUNCIA DE ROBO O HURTO;DEN-4537;16/1/2024;15/8/2011;21074;SANTA FE;Santa Fe;Protocolo 21;2011;5;SEDAN;044;FIAT;725;UNO 1.4 8V;1;Privado;Física;SANTA FE;SANTA FE;Masculino;1965;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-6973;18/1/2024;15/12/2004;21073;VILLA GOBERNADOR GÁLVEZ;Santa Fe;Protocolo 21;2004;5;SEDAN;044;FIAT;587;PALIO FIRE 1242 MPI 16V;1;Privado;Física;VILLA GOBERNADOR GALVEZ;SANTA FE;Masculino;1982;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-6659;17/1/2024;24/10/2005;21073;VILLA GOBERNADOR GÁLVEZ;Santa Fe;Protocolo 21;2005;5;SEDAN;024;CHEVROLET;357;ASTRA GL 2.0;1;Privado;Física;VILLA GOBERNADOR GÁLVEZ;SANTA FE;Masculino;1987;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-5809;3/1/2024;7/2/2008;21075;SAN LORENZO;Santa Fe;Protocolo 21;2008;5;SEDAN;027;CITROEN;170;C3 1.6I 16V EXCLUSIVE;1;Privado;Física;ROLDAN;SANTA FE;Femenino;1968;ARGENTINA;100;82;ARG
